Geneid	Chr	Start	End	Strand	Length	elt2D_sorted_1	elt2D_sorted_2	elt2D_sorted_3	elt2D_sorted_4	elt2Delt7D_sorted_1	elt2Delt7D_sorted_2	elt2Delt7D_sorted_3	wt_sorted_1	wt_sorted_2	wt_sorted_3	wt_sorted_4	elt7D_sorted_1	elt7D_sorted_2	elt7D_sorted_3
WBGene00011587	V;V	12863527;12863527	12863831;12863833	+;+	307	21	30	16	19	47	31	8	55	36	37	41	22	20	21
WBGene00011591	V	12866446	12866547	+	102	1	0	0	0	0	0	0	1	0	0	0	0	0	1
WBGene00011589	V	12868026	12868294	-	269	17	29	11	15	33	17	22	26	27	20	22	15	10	10
WBGene00011590	V	12881485	12882108	+	624	58	98	68	78	80	56	81	40	38	37	51	30	28	41
WBGene00011287	V;V;V	12882078;12882078;12882078	12882630;12882630;12882630	-;-;-	553	68	103	50	77	101	91	61	253	191	230	232	154	125	98
WBGene00011283	V	12891523	12891777	-	255	73	99	67	61	153	106	89	187	142	188	173	88	97	80
WBGene00011284	V	12903551	12903604	-	54	92	85	56	74	264	221	64	57	51	68	54	32	34	26
WBGene00011285	V	12904213	12904309	-	97	10	18	9	6	192	167	29	45	26	4	25	18	12	13
WBGene00011286	V	12906131	12906182	-	52	81	78	69	81	389	305	54	26	39	13	18	12	9	14
WBGene00003738	V;V;V	12916962;12916962;12916962	12917198;12917198;12917198	+;+;+	237	20	38	32	32	52	46	14	90	64	108	87	22	29	25
WBGene00010062	V	12921595	12921692	+	98	4	5	3	5	0	0	0	11	12	15	18	5	9	6
WBGene00010063	V	12924116	12924156	+	41	19	20	26	23	21	32	16	131	90	125	107	46	42	37
WBGene00004150	V	12927998	12928173	+	176	0	3	5	0	0	2	1	6	1	13	2	1	6	1
WBGene00011796	V	12932831	12932966	+	136	0	0	2	0	2	0	1	4	0	2	2	0	1	2
WBGene00011801	V	12932941	12933034	-	94	2	4	1	2	7	1	1	12	7	9	17	4	1	7
WBGene00011800	V	12935538	12935581	-	44	1	1	1	3	1	4	0	2	1	1	6	1	2	0
WBGene00011799	V	12937654	12937656	-	3	0	0	0	0	2	1	0	0	0	0	0	1	0	1
WBGene00011798	V	12940148	12940211	-	64	0	2	0	1	1	0	0	8	6	5	12	10	6	4
WBGene00001711	V	12946791	12946853	+	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00011802	V	12946815	12947094	-	280	50	63	31	49	36	48	20	56	24	35	55	23	16	11
WBGene00194787	V	12950221	12950246	+	26	8	17	21	8	9	7	8	16	9	6	13	3	1	10
WBGene00004151	V	12953189	12953208	+	20	1	0	1	0	2	7	1	3	0	9	10	5	1	4
WBGene00001233	V	12955112	12955229	+	118	63	86	53	77	103	87	51	94	86	91	111	53	46	46
WBGene00011307	V	12955203	12955286	-	84	3	1	0	3	3	3	0	3	4	4	10	5	3	4
WBGene00011305	V	12961474	12961725	-	252	10	21	7	3	8	10	1	13	24	13	10	8	8	5
WBGene00005113	V;V	12966002;12966002	12966022;12966022	+;+	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00011306	V	12966000	12966194	-	195	32	55	28	43	73	47	21	82	77	63	78	40	27	17
WBGene00011309	V;V	12967309;12967310	12967380;12967380	-;-	72	19	15	12	24	33	29	6	33	19	42	42	16	16	14
WBGene00003031	V	12970578	12970730	+	153	5	8	4	4	7	15	5	25	17	29	33	17	6	14
WBGene00011308	V	12973010	12973282	+	273	53	56	50	62	97	77	62	102	62	87	85	38	39	40
WBGene00004793	V	12973261	12973411	-	151	11	10	5	8	13	6	15	19	12	23	19	4	4	8
WBGene00008851	V;V	12992045;12992045	12992185;12992173	+;+	141	1	2	2	1	0	0	0	0	3	0	3	0	0	0
WBGene00138724	V	12992654	12992754	-	101	1	1	1	2	4	4	1	5	9	8	9	4	9	5
WBGene00001109	V	12994623	12994822	+	200	0	1	1	0	1	1	0	5	4	12	2	3	3	0
WBGene00001389	V;V	12996767;12996767	12996836;12996836	+;+	70	2	4	4	4	9	14	1	8	13	15	20	14	10	15
WBGene00001387	V	12996787	12996879	-	93	55	56	67	50	126	64	17	269	223	156	566	101	38	55
WBGene00001388	V	12998427	12998510	-	84	0	0	1	0	0	0	0	1	0	1	1	0	1	1
WBGene00008848	V	13006624	13006987	+	364	20	38	24	14	25	21	14	14	11	10	22	9	3	6
WBGene00045418	V	13006981	13007120	-	140	51	63	45	36	69	61	40	57	31	47	40	37	35	30
WBGene00008849	V	13010282	13010316	-	35	1	0	0	4	2	0	0	0	0	0	0	1	0	0
WBGene00008850	V	13016473	13016641	+	169	141	164	82	127	51	50	23	3	6	10	2	3	0	0
WBGene00001475	V;V;V	13033150;13033150;13033150	13033373;13033373;13033373	+;+;+	224	16	17	14	14	21	21	9	42	55	68	51	28	19	19
WBGene00012337	V;V;V;V;V	13036996;13037016;13038589;13038662;13038662	13037070;13037088;13038755;13038755;13038755	-;-;-;-;-	260	92	118	79	102	105	112	62	137	128	109	178	63	68	62
WBGene00002250	V	13045897	13046355	+	459	113	202	125	142	209	199	182	166	146	127	112	84	80	78
WBGene00012339	V	13049175	13049238	+	64	22	25	33	25	31	25	11	79	86	79	66	18	19	10
WBGene00005652	V;V;V	13049730;13049730;13049730	13049827;13049827;13049827	-;-;-	98	4	2	1	2	2	2	5	9	9	4	6	4	4	1
WBGene00007908	V	13066640	13066868	-	229	10	16	10	12	18	15	4	30	24	18	26	11	9	5
WBGene00007907	V;V;V	13089767;13089767;13089767	13090260;13090256;13090260	+;+;+	494	173	262	180	196	502	296	328	289	289	282	440	209	148	166
WBGene00003143	V;V	13098910;13098910	13099121;13099121	-;-	212	9	6	7	7	19	13	1	40	23	38	40	6	5	6
WBGene00007150	V	13120041	13120167	+	127	22	18	22	13	41	45	26	30	23	44	30	19	31	20
WBGene00001137	V;V;V	13126414;13126466;13126615	13126645;13126588;13126645	-;-;-	232	700	954	545	719	782	611	280	660	599	705	564	340	309	212
WBGene00219208	V	13131873	13132018	-	146	0	0	0	1	0	0	0	0	0	1	1	0	0	1
WBGene00007152	V	13133750	13133758	-	9	0	1	0	0	0	0	0	2	2	0	1	2	0	1
WBGene00007153	V;V;V;V;V;V;V	13134965;13134966;13134993;13135749;13135820;13135820;13135843	13135124;13135130;13135128;13135944;13135944;13135944;13135944	-;-;-;-;-;-;-	362	1	2	5	0	2	0	1	4	6	8	1	3	2	5
WBGene00011647	V;V;V;V;V;V;V;V	13175584;13175584;13175584;13175584;13175584;13175584;13175584;13175584	13176091;13176091;13176111;13176091;13176091;13176111;13176111;13176111	+;+;+;+;+;+;+;+	528	420	597	415	421	516	459	385	658	533	673	644	277	239	235
WBGene00001874	V	13179957	13180189	+	233	15	23	20	15	41	31	11	34	24	30	36	22	13	8
WBGene00011648	V	13181373	13181534	+	162	75	123	77	78	135	103	49	156	115	141	126	67	62	58
WBGene00006311	V	13191707	13191925	-	219	4	3	6	9	9	4	4	0	0	0	1	0	0	0
WBGene00010187	V	13193933	13193994	-	62	1	1	2	0	2	1	1	0	3	1	1	0	0	1
WBGene00045488	V	13196088	13196290	-	203	0	1	0	1	1	0	0	1	4	1	1	0	1	1
WBGene00000732	V	13198230	13198325	-	96	1	1	1	0	2	2	2	1	3	1	0	1	0	0
WBGene00000733	V;V;V	13200982;13200982;13200984	13201097;13201097;13201097	-;-;-	116	190	272	250	296	564	474	583	500	295	640	532	548	288	395
WBGene00010189	V;V	13213343;13213343	13213462;13213462	+;+	120	3	9	14	13	7	9	4	18	11	9	4	1	3	4
WBGene00007929	V	13222620	13222821	-	202	7	21	8	14	20	19	40	14	20	12	18	10	19	14
WBGene00003850	V	13246591	13246882	-	292	9	13	6	13	19	21	15	30	30	47	23	27	17	16
WBGene00007931	V;V	13257097;13257097	13257222;13257222	-;-	126	9	12	6	4	8	18	2	28	17	27	33	19	7	13
WBGene00009337	V;V;V;V;V	13273153;13273153;13273153;13273177;13273567	13273589;13273589;13273589;13273589;13273589	-;-;-;-;-	437	51	120	62	62	173	121	135	68	84	75	66	42	34	34
WBGene00007749	V;V	13304524;13304524	13304783;13304785	+;+	262	16	35	21	18	23	21	11	13	14	5	12	8	4	11
WBGene00007748	V;V	13307030;13307103	13307057;13307271	+;+	197	9	14	4	8	0	1	1	27	38	11	34	6	3	10
WBGene00008218	V	13310186	13310346	-	161	15	28	27	21	37	37	21	17	16	50	40	12	12	11
WBGene00008219	V;V	13315488;13315488	13315809;13315812	+;+	325	43	56	49	48	77	77	38	70	70	45	62	28	20	19
WBGene00000734	V	13317028	13317074	-	47	0	0	0	0	0	0	1	0	2	0	3	1	0	2
WBGene00008220	V	13322369	13322423	-	55	11	9	11	13	10	6	1	28	36	26	44	16	22	34
WBGene00003719	V	13329193	13329282	-	90	1	0	2	5	5	1	1	11	10	5	11	4	1	4
WBGene00008221	V;V;V	13331117;13331117;13331117	13331229;13331229;13331229	-;-;-	113	5	12	7	9	10	11	1	22	26	30	35	9	7	8
WBGene00008222	V	13337908	13337957	+	50	0	0	0	0	1	0	0	0	2	1	4	1	0	2
WBGene00006693	V;V;V;V	13356005;13356005;13356005;13356005	13356101;13356101;13356101;13356101	+;+;+;+	97	9	7	5	8	16	10	4	15	14	19	30	11	4	9
WBGene00009347	V	13356101	13356198	-	98	2	2	2	2	3	10	2	17	21	23	20	8	6	6
WBGene00009349	V;V	13359765;13359765	13360024;13360022	+;+	260	67	94	78	53	122	114	56	112	187	115	205	82	52	35
WBGene00009350	V	13363290	13363357	+	68	2	8	6	7	18	18	6	12	7	13	20	6	4	14
WBGene00010867	V;V;V;V;V;V;V;V	13370083;13370083;13370083;13370083;13370109;13370109;13370109;13370109	13370552;13370552;13370552;13370552;13370552;13370552;13370552;13370552	-;-;-;-;-;-;-;-	470	50	119	87	90	118	111	113	172	121	152	152	102	111	109
WBGene00000789	V	13382993	13383077	+	85	3	4	3	2	2	2	1	128	88	108	88	55	49	53
WBGene00001554	V	13383019	13383121	-	103	0	1	0	0	1	1	1	0	3	0	2	0	3	0
WBGene00010868	V;V;V	13386065;13386073;13386073	13386648;13386648;13386648	-;-;-	584	577	984	515	661	922	749	851	1212	1073	1180	1044	607	473	461
WBGene00009980	V;V	13408053;13408053	13408265;13408185	+;+	213	35	54	35	43	40	26	20	49	51	68	60	23	16	12
WBGene00009981	V	13409780	13409832	+	53	5	8	4	5	6	4	4	9	14	10	12	5	7	5
WBGene00009982	V	13411538	13411717	+	180	11	7	59	9	13	13	6	10	12	9	7	15	3	19
WBGene00009983	V;V	13415937;13415937	13416121;13416061	+;+	185	2	3	137	3	8	12	0	2	13	15	3	8	1	7
WBGene00009984	V;V	13416103;13416116	13416224;13416224	-;-	122	14	6	9	10	31	38	21	12	4	18	9	3	1	0
WBGene00003222	V	13433050	13433441	-	392	8	16	11	9	14	8	6	14	13	10	8	2	2	6
WBGene00000735	V	13443372	13443402	+	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00009135	V	13459269	13459504	+	236	13	20	12	21	15	12	13	25	13	19	13	11	14	11
WBGene00009137	V	13461596	13461803	+	208	10	16	6	6	22	16	3	32	29	22	38	10	4	7
WBGene00001496	V;V;V;V	13466946;13466946;13466946;13466946	13467125;13467131;13467131;13467125	+;+;+;+	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00009138	V	13466924	13467180	-	257	4	7	3	6	4	7	4	7	6	2	11	1	3	5
WBGene00009139	V;V	13469006;13469006	13469087;13469082	+;+	82	17	22	14	9	29	22	7	44	36	38	41	23	18	41
WBGene00011692	V	13469066	13469307	-	242	70	103	80	82	130	89	11	76	66	73	99	47	30	58
WBGene00045340	V	13474228	13474332	-	105	0	3	1	5	10	11	2	17	15	16	19	14	8	4
WBGene00011694	V	13487026	13487129	-	104	6	6	4	4	1	10	1	25	20	8	21	10	6	3
WBGene00011696	V;V	13491068;13491068	13491364;13491364	-;-	297	27	53	33	40	76	63	45	66	51	65	79	48	46	43
WBGene00001808	V;V	13498724;13498724	13498819;13498819	+;+	96	11	22	13	21	31	34	9	52	34	34	31	13	12	7
WBGene00000233	V;V;V;V	13498786;13498786;13498786;13498786	13498939;13498939;13498939;13498939	-;-;-;-	154	20	39	19	22	58	43	34	110	64	67	104	51	39	33
WBGene00008341	V;V	13529562;13529562	13529737;13529737	-;-	176	111	126	107	114	18	6	9	135	92	78	105	73	42	67
WBGene00008342	V;V;V	13531743;13531743;13531743	13532026;13532026;13532026	-;-;-	284	6	20	5	12	27	27	28	17	24	18	33	6	7	11
WBGene00008343	V;V	13550520;13550523	13550713;13550713	-;-	194	66	84	48	52	111	94	53	97	75	88	92	51	46	44
WBGene00008344	V;V	13553295;13553295	13553371;13553373	+;+	79	16	23	14	13	20	21	4	19	16	14	17	15	4	5
WBGene00008345	V;V;V;V;V;V	13553374;13553374;13553374;13553374;13553374;13553374	13553478;13553478;13553478;13553478;13553478;13553478	-;-;-;-;-;-	105	13	21	14	16	47	35	24	42	45	43	32	14	15	8
WBGene00000302	V;V;V;V	13559802;13559802;13559802;13559802	13559922;13559922;13559922;13559922	+;+;+;+	121	0	1	0	1	2	2	0	26	24	16	33	13	22	21
WBGene00008346	V	13561959	13561992	+	34	0	0	0	0	2	0	0	0	0	0	0	0	0	0
WBGene00008224	V	13566639	13566968	+	330	155	241	151	171	231	170	173	284	232	232	296	145	124	119
WBGene00008225	V	13566931	13567007	-	77	12	31	8	13	33	33	1	36	37	38	44	22	11	5
WBGene00000250	V	13569917	13570030	+	114	1	5	9	5	6	10	2	0	3	0	3	0	1	1
WBGene00008226	V	13573330	13573423	+	94	15	22	17	24	50	44	16	23	25	50	47	19	9	20
WBGene00008228	V	13580539	13580807	+	269	68	107	88	69	130	121	96	65	44	53	76	34	41	35
WBGene00008227	V	13584604	13584643	+	40	19	26	8	9	18	17	18	25	8	19	22	15	11	8
WBGene00045195	V	13588460	13588479	+	20	13	16	17	9	38	36	11	33	20	22	28	12	6	15
WBGene00077569	V	13590748	13590793	+	46	0	0	0	0	0	0	0	0	1	0	2	0	0	0
WBGene00009987	V	13592979	13593183	+	205	68	99	58	57	118	86	46	81	68	86	86	65	51	59
WBGene00004328	V;V;V	13598331;13598331;13598894	13598667;13598725;13598920	-;-;-	422	11	12	11	19	9	9	8	10	18	20	21	15	13	16
WBGene00001479	V	13603276	13603579	-	304	31	30	20	30	45	27	21	69	68	34	58	24	22	29
WBGene00009995	V	13611337	13611416	-	80	113	155	80	109	315	278	39	329	331	297	382	200	133	185
WBGene00009997	V	13621407	13621459	+	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00023419	V	13621371	13621581	-	211	14	21	20	26	29	11	17	42	47	32	23	19	15	11
WBGene00009993	V;V;V;V	13622107;13622107;13622182;13622237	13622305;13622305;13622213;13622305	-;-;-;-	199	242	360	228	285	504	369	176	555	648	625	591	272	223	225
WBGene00009992	V	13624625	13624739	-	115	94	130	107	113	147	135	34	169	142	154	183	82	71	60
WBGene00009994	V;V	13627215;13627215	13627482;13627482	+;+	268	27	40	23	21	42	30	42	39	27	48	35	18	16	18
WBGene00009996	V;V	13629698;13629698	13629831;13629826	+;+	134	47	37	44	48	73	47	6	136	108	126	177	41	27	37
WBGene00010426	V	13629798	13629838	-	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00010425	V	13650262	13650811	-	550	344	621	319	392	524	368	313	562	802	562	634	483	286	389
WBGene00010279	V;V	13663956;13663956	13664233;13664233	+;+	278	73	80	49	64	84	65	73	86	50	59	74	45	48	34
WBGene00010280	V;V;V	13668900;13668900;13668900	13669282;13669292;13669282	+;+;+	393	75	120	73	94	116	92	67	106	104	118	98	42	38	49
WBGene00010281	V	13669353	13669611	-	259	3	4	3	2	4	2	0	1	0	3	1	0	0	0
WBGene00010282	V;V	13675916;13675916	13676024;13676024	+;+	109	5	5	2	3	6	1	5	7	7	2	3	3	3	3
WBGene00006442	V;V;V	13675988;13675988;13676022	13676114;13676114;13676114	-;-;-	127	3	1	1	7	2	0	1	3	4	6	1	1	2	2
WBGene00010283	V	13681404	13681539	+	136	12	6	3	14	13	16	9	14	13	19	16	3	3	4
WBGene00011326	V;V	13692349;13703244	13692708;13703330	+;+	447	58	101	50	66	89	68	51	135	103	111	115	78	63	73
WBGene00011328	V;V;V	13710964;13710964;13710964	13711085;13711085;13711085	+;+;+	122	8	22	12	15	38	37	14	113	105	107	106	62	60	58
WBGene00011327	V	13705975	13705985	-	11	0	0	0	0	1	0	0	0	0	3	0	1	1	0
WBGene00011329	V;V	13712854;13712854	13713278;13713278	-;-	425	75	83	54	56	81	55	33	87	86	85	78	31	34	22
WBGene00011330	V;V	13720289;13720289	13720402;13720402	+;+	114	5	9	3	6	3	1	0	36	23	18	31	15	14	17
WBGene00009427	V	13726909	13727014	+	106	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00009431	V;V;V;V	13727763;13727765;13727765;13727765	13727812;13727812;13727812;13727812	-;-;-;-	50	1	1	3	0	78	29	7	10	7	6	7	1	1	3
WBGene00009430	V;V;V;V	13734118;13734313;13734315;13734327	13734153;13734383;13734383;13734383	-;-;-;-	107	11	10	4	11	49	33	5	44	23	56	57	36	20	29
WBGene00009429	V	13737007	13737091	-	85	0	0	0	0	0	0	0	0	0	1	0	1	0	2
WBGene00009433	V;V;V;V	13741321;13741321;13741341;13741607	13741523;13741523;13741563;13742634	-;-;-;-	1271	666	625	454	435	404	343	150	212	155	208	178	147	129	94
WBGene00009434	V;V	13745696;13745713	13745789;13745789	-;-	94	33	23	19	16	126	80	23	50	21	48	35	18	18	10
WBGene00009432	V;V	13749181;13749187	13749237;13749237	-;-	57	5	10	9	10	16	16	1	15	14	10	17	6	4	7
WBGene00008985	V	13752267	13752334	-	68	0	0	3	1	2	0	0	5	0	1	5	0	2	2
WBGene00008986	V	13755011	13755047	-	37	2	2	8	4	6	10	8	19	12	13	16	6	8	8
WBGene00008989	V;V	13765745;13765745	13765980;13765980	+;+	236	11	18	11	12	29	15	4	38	27	36	62	8	15	13
WBGene00008987	V;V	13765926;13765928	13766031;13766031	-;-	106	0	5	2	1	5	2	2	5	4	5	3	4	3	1
WBGene00008988	V	13773666	13773695	+	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00009971	V;V	13777735;13777735	13777767;13777767	+;+	33	0	0	0	0	0	0	0	0	0	0	0	1	1	0
WBGene00044921	V	13778550	13778592	+	43	4	9	4	3	24	17	5	16	14	28	19	20	14	16
WBGene00009973	V	13784035	13784102	+	68	35	53	33	36	80	66	38	134	93	106	173	127	51	91
WBGene00009974	V;V;V;V	13784095;13784095;13784103;13784103	13784725;13784725;13784725;13784725	-;-;-;-	631	128	182	137	123	189	140	145	221	170	215	206	153	115	139
WBGene00009975	V;V;V	13795920;13795920;13795920	13796254;13796254;13796254	+;+;+	335	139	206	150	167	260	209	106	280	245	289	295	172	107	144
WBGene00006684	V	13800550	13800577	+	28	0	1	0	0	1	2	1	2	2	0	2	0	1	0
WBGene00009976	V;V	13800976;13800976	13801580;13801580	-;-	605	138	213	124	162	248	186	152	250	223	265	296	146	100	107
WBGene00009977	V;V	13804395;13804396	13804757;13804757	-;-	363	43	63	40	47	64	52	41	71	49	84	103	45	32	24
WBGene00004767	V;V;V	13822379;13822379;13822379	13822968;13822980;13822968	+;+;+	602	140	164	105	119	164	181	112	180	124	160	171	84	85	81
WBGene00010089	V;V;V	13825158;13825158;13825158	13825222;13825219;13825219	+;+;+	65	4	16	5	2	11	10	0	22	11	6	9	2	5	2
WBGene00003812	V;V	13830826;13830826	13831040;13831040	+;+	215	27	32	30	28	72	58	13	78	75	72	60	39	39	43
WBGene00006210	V	13832888	13832905	+	18	0	0	0	0	1	0	0	3	0	1	0	0	0	0
WBGene00008627	V	13853184	13853199	+	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00008628	V	13853834	13853897	-	64	47	82	50	57	264	210	23	99	75	79	122	51	45	45
WBGene00006025	V	13854878	13855385	-	508	0	0	1	0	0	2	1	0	3	0	2	1	0	0
WBGene00008629	V;V	13875826;13875826	13875891;13875891	+;+	66	0	0	1	3	4	3	6	10	2	2	7	3	5	6
WBGene00002259	V	13880115	13880213	+	99	12	10	18	16	19	19	8	53	35	54	56	29	19	23
WBGene00011930	V	13883922	13883937	+	16	6	1	4	8	3	3	4	12	2	10	7	2	1	3
WBGene00002260	V	13891264	13891364	+	101	0	1	0	1	0	0	0	0	0	0	2	0	1	1
WBGene00011932	V;V;V	13896037;13896037;13896037	13896405;13896405;13896405	+;+;+	369	110	173	98	132	111	90	63	141	68	104	116	51	43	30
WBGene00007362	V	13896663	13896697	-	35	1	0	2	0	4	2	0	3	3	5	2	2	0	3
WBGene00007364	V	13905800	13905996	+	197	0	0	0	0	1	2	0	0	0	3	2	0	2	0
WBGene00007363	V	13907977	13908135	+	159	10	13	7	9	28	18	6	27	24	25	35	15	14	4
WBGene00007365	V;V	13908133;13908133	13908197;13908197	-;-	65	107	102	89	71	354	177	57	263	216	182	281	153	57	136
WBGene00001552	V	13912080	13912169	-	90	0	5	2	1	6	3	1	4	9	3	2	0	0	2
WBGene00189947	V	13931947	13932198	+	252	1	0	0	0	0	0	0	0	2	1	1	0	0	0
WBGene00011185	V	13932575	13932773	-	199	11	23	18	15	34	28	20	49	37	35	57	18	15	18
WBGene00011197	V;V	13939188;13939299	13939214;13939602	+;+	331	24	21	30	20	32	25	16	119	63	87	76	51	42	39
WBGene00001062	V	13940139	13940195	-	57	0	0	0	0	0	0	0	1	0	0	0	1	1	0
WBGene00011189	V	13950733	13950771	-	39	0	1	0	0	2	2	0	0	2	2	1	0	2	0
WBGene00011190	V;V	13956098;13956098	13956175;13956176	+;+	79	2	0	1	0	3	2	3	3	3	4	5	0	1	1
WBGene00011191	V	13956161	13956196	-	36	0	0	0	0	0	2	2	3	0	2	1	1	0	0
WBGene00011193	V	13961265	13961323	-	59	0	5	3	4	7	14	5	11	17	12	21	6	2	5
WBGene00011194	V;V;V;V	13963792;13963792;13963792;13963792	13963840;13963840;13963840;13963840	+;+;+;+	49	0	0	0	0	4	2	0	2	0	2	2	2	1	0
WBGene00011195	V;V;V;V	13965184;13965184;13965184;13965184	13965797;13965405;13965705;13965405	+;+;+;+	614	242	365	258	308	343	321	415	324	332	340	329	243	196	169
WBGene00001310	V	13987001	13987072	+	72	0	0	1	0	0	0	0	0	0	0	0	0	0	0
WBGene00010259	V;V;V	13987166;13987166;13987173	13987689;13987689;13987689	-;-;-	524	93	131	82	113	165	135	83	168	148	153	155	97	91	67
WBGene00010262	V	13993305	13993476	+	172	74	170	75	96	255	171	175	164	186	153	174	127	104	146
WBGene00010260	V;V;V;V;V	14008768;14008768;14008768;14008768;14008768	14009099;14009099;14009099;14009099;14009099	-;-;-;-;-	332	1289	1810	1066	1363	1630	1396	941	2277	2105	1795	1828	1167	1044	902
WBGene00000097	V	14013441	14013644	+	204	87	118	68	82	127	115	84	93	103	101	134	68	51	48
WBGene00003474	V	14018270	14018370	-	101	0	0	0	0	0	0	0	25	25	25	22	18	6	9
WBGene00011623	V	14024838	14024845	-	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0
WBGene00011624	V;V	14026336;14026336	14026450;14026450	-;-	115	0	0	0	0	0	0	0	0	0	3	0	1	0	2
WBGene00002093	V	14034322	14034393	+	72	0	0	0	0	0	0	0	1	0	1	0	0	0	0
WBGene00011625	V;V;V	14034323;14034335;14034335	14034592;14034592;14034592	-;-;-	270	31	21	10	21	29	21	15	25	28	23	30	11	23	10
WBGene00045355	V	14071176	14071215	+	40	1	0	0	0	0	0	0	0	2	0	0	0	0	0
WBGene00044081	V;V;V;V	14076344;14076344;14076647;14076647	14076465;14076725;14076716;14076725	+;+;+;+	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00008393	V	14081591	14081766	+	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00044080	V;V	14083487;14083487	14083584;14083584	+;+	98	0	0	0	0	1	1	0	0	0	0	0	0	0	0
WBGene00008394	V	14085385	14085811	+	427	0	0	0	0	0	1	0	0	0	0	0	0	0	0
WBGene00045405	V;V	14087153;14087153	14087169;14087169	+;+	17	0	0	0	0	5	5	0	2	0	7	0	1	0	2
WBGene00008392	V	14088893	14088950	-	58	15	15	9	17	24	20	7	20	20	29	30	19	9	13
WBGene00001864	V;V	14092327;14092327	14092435;14092341	+;+	109	8	24	9	14	13	14	5	22	17	19	22	9	7	1
WBGene00008390	V	14093814	14093986	+	173	0	3	0	0	1	2	8	1	3	3	0	1	2	2
WBGene00008395	V	14096978	14097088	+	111	8	10	7	6	27	15	9	45	40	50	52	13	8	14
WBGene00008389	V;V	14097038;14097038	14097160;14097160	-;-	123	0	2	1	2	3	1	1	3	5	1	6	0	1	0
WBGene00008388	V	14100290	14100390	+	101	0	0	2	0	3	4	0	2	0	4	2	1	3	0
WBGene00044082	V;V;V;V;V;V	14102647;14102647;14102647;14102647;14102647;14102647	14102818;14102821;14102818;14102821;14102818;14102821	+;+;+;+;+;+	175	3	6	0	1	4	2	0	11	3	0	11	4	0	3
WBGene00008396	V	14106331	14106416	+	86	0	0	0	0	2	0	0	0	1	1	0	0	0	0
WBGene00044201	V	14110052	14110151	+	100	1	2	0	0	2	1	2	3	2	1	2	2	2	2
WBGene00003916	V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V	14112039;14112299;14112299;14112299;14112299;14112299;14112299;14112299;14113764;14113764;14113764;14113764;14114461;14114461;14114461;14114461;14114709;14114709;14114933;14114933;14115458;14115458;14115458;14115458;14115458;14115458;14115458;14115458;14116447;14116447;14116447;14116447;14117503;14117503;14117503;14117503;14117503;14117503;14117503;14117503;14117503;14117503	14112801;14112801;14112801;14112801;14112801;14112801;14112801;14112801;14113814;14113814;14113814;14113814;14114544;14114544;14114544;14114544;14114719;14114719;14115582;14115582;14115582;14115582;14115582;14115582;14115582;14115582;14115582;14115582;14116680;14116680;14116680;14116680;14117599;14117599;14117599;14117599;14117599;14117599;14117599;14117599;14117599;14117599	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1890	697	1219	721	806	1114	971	1472	1032	882	1011	962	1346	1072	1066
WBGene00011364	V	14157663	14157784	-	122	5	5	3	4	0	0	0	1	3	1	2	2	0	0
WBGene00011362	V	14163260	14163292	-	33	0	0	0	0	0	0	1	0	0	0	1	3	0	0
WBGene00013875	V	14168362	14168447	-	86	0	0	0	0	0	0	0	1	5	5	1	1	0	1
WBGene00013874	V;V;V	14171645;14171648;14174125	14171702;14171702;14174276	-;-;-	210	0	0	0	0	0	0	0	5	5	2	3	2	2	3
WBGene00013873	V	14175517	14175591	-	75	0	0	0	0	0	0	0	3	0	0	0	0	0	0
WBGene00013876	V	14179482	14179628	+	147	3	1	1	0	2	1	0	1	8	9	5	3	2	1
WBGene00013879	V	14181510	14181535	+	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0
WBGene00006613	V	14183124	14183225	-	102	2	6	6	5	9	10	4	21	8	10	16	6	2	6
WBGene00013877	V;V	14191940;14191940	14192156;14192156	+;+	217	11	19	6	13	32	19	3	25	47	48	34	21	15	8
WBGene00013878	V;V;V;V;V;V;V;V	14197422;14197422;14197422;14197422;14197422;14197422;14197422;14197422	14197693;14197695;14197693;14197695;14197693;14197693;14197693;14197693	+;+;+;+;+;+;+;+	274	90	131	91	105	189	158	151	172	128	118	132	116	76	71
WBGene00011793	V;V	14208987;14208987	14209010;14209010	+;+	24	0	0	1	0	1	0	0	0	2	4	1	0	1	0
